SEQ_NBR,SEQ_SCHD_START_DT,FLEET,BASE,DIVISION,SPOILAGE,TOTAL_BLOCKED_HRS,TOTAL_SPOILED_HRS,SEQ_CAL_DAYS,SEQ_DUTY_DAYS,SEQ_TTL_FLTTIME,MIN_FLYTIME_PER_LEG,MAX_LEGS_PER_DAY,SEQ_TTL_LEGS,MORETHAN2_321_LEGS,IN_SEQ_DHD,LAYOVER,SEQ_PATTERN,SEQ_START,FLIGHT_PATTERN,SEQ_START_HRS,SF_LOAD_TMS,clean_time,local_time,utc_flight_time,weather_time,VIS_MILES,PRECIP_INCHES,IS_STORM,IS_RAIN,IS_SPOILED,START_HOUR
5634,2024-03-04,320,DCA,I ,PARTIALLY SPOILED,10.33,1.8,2,2,10,67,3,6,0,0,11,DCA-TPA-MIA-CHS-DCA-BDL-DCA,Starts8:22,1944-2408-922-1271-180-180,8,2025-11-06 21:57:37.430,8:22,2024-03-04 08:22:00,2024-03-04 13:22:00,2024-03-04 12:52:00,9.993753,0.0,0.0,0.0,1,8
27190,2024-03-04,737,ORD,D ,NOT SPOILED,13.71,,2,2,13,68,3,6,0,0,13,ORD-LGA-CLT-GRR-ORD-PBI-ORD,Starts7:31,2723-2086-1735-1379-1831-1831,7,2025-11-06 21:57:37.430,7:31,2024-03-04 07:31:00,2024-03-04 13:31:00,2024-03-04 12:51:00,9.993753,0.0,0.0,0.0,0,7
4010,2024-03-04,320,CLT,I ,FULLY SPOILED,15.34,15.33,3,3,15,77,4,10,0,0,12,CLT-FLL-CLT-JAX-CLT-JAX-CLT-PIT-CLT-JAX-CLT,Starts9:3,1409-1409-1522-1973-1919-772-2307-349-1834-1834,9,2025-11-06 21:57:37.430,9:3,2024-03-04 09:03:00,2024-03-04 14:03:00,2024-03-04 13:59:00,1.4990940000000001,0.0,0.0,0.0,1,9
4014,2024-03-04,320,CLT,I ,NOT SPOILED,11.52,,2,2,11,98,3,6,0,0,12,CLT-RSW-CLT-TPA-CLT-FLL-CLT,Starts9:10,1935-1935-2525-2519-1732-1732,9,2025-11-06 21:57:37.430,9:10,2024-03-04 09:10:00,2024-03-04 14:10:00,2024-03-04 14:10:00,0.49990500000000004,0.0,0.0,0.0,0,9
3703,2024-03-04,320,CLT,I ,NOT SPOILED,8.25,,1,1,8,232,2,2,0,0,0,CLT-SXM-CLT,Starts9:10,2478-2478,9,2025-11-06 21:57:37.430,9:10,2024-03-04 09:10:00,2024-03-04 14:10:00,2024-03-04 14:10:00,0.49990500000000004,0.0,0.0,0.0,0,9
1332,2024-03-04,777,MIA,I ,NOT SPOILED,6.25,,1,1,6,180,2,2,0,0,3,MIA-JFK-MIA,Starts9:29,1032-1199,9,2025-11-06 21:57:37.430,9:29,2024-03-04 09:29:00,2024-03-04 14:29:00,2024-03-04 13:53:00,9.993753,0.0,0.0,0.0,0,9
19881,2024-03-04,737,DFW,I ,NOT SPOILED,11.41,,2,2,11,153,3,4,0,0,20,DFW-MEX-DFW-DTW-DFW,Starts8:40,389-390-2508-1339,8,2025-11-06 21:57:37.430,8:40,2024-03-04 08:40:00,2024-03-04 14:40:00,2024-03-04 13:50:00,6.995565,0.0,0.0,0.0,0,8
9206,2024-03-04,320,PHX,I ,NOT SPOILED,17.24,,3,3,17,97,3,7,0,0,14,PHX-BUR-PHX-FAT-DFW-SAN-DFW-PHX,Starts8:30,1640-1640-1787-2653-2361-373-2108,8,2025-11-06 21:57:37.430,8:30,2024-03-04 08:30:00,2024-03-04 15:30:00,2024-03-04 15:00:00,9.936,0.0,0.0,0.0,0,8
21573,2024-03-04,737,MIA,I ,NOT SPOILED,9.62,,2,2,9,121,3,4,0,0,20,MIA-PLS-MIA-GUA-MIA,Starts10:35,786-786-1027-1182,10,2025-11-06 21:57:37.430,10:35,2024-03-04 10:35:00,2024-03-04 15:35:00,2024-03-04 15:00:00,9.936,0.0,0.0,0.0,0,10
7236,2024-03-04,320,MIA,I ,NOT SPOILED,6.47,,1,1,6,187,2,2,0,0,1,MIA-BON-MIA,Starts10:40,1240-1240,10,2025-11-06 21:57:37.430,10:40,2024-03-04 10:40:00,2024-03-04 15:40:00,2024-03-04 15:00:00,9.936,0.0,0.0,0.0,0,10
25082,2024-03-04,737,LAX,D ,NOT SPOILED,10.45,,2,2,10,181,2,3,0,0,13,SNA-ORD-AUS-SNA,Starts7:45,2590-1235-1697,7,2025-11-06 21:57:37.430,7:45,2024-03-04 07:45:00,2024-03-04 15:45:00,2024-03-04 15:00:00,9.936,0.0,0.0,0.0,0,7
487,2024-03-04,787,DFW,I ,FULLY SPOILED,5.58,5.58,1,1,5,155,2,2,0,0,1,DFW-CUN-DFW,Starts9:55,1001-1030,9,2025-11-06 21:57:37.430,9:55,2024-03-04 09:55:00,2024-03-04 15:55:00,2024-03-04 15:48:00,9.993753,0.0,0.0,0.0,1,9
8371,2024-03-04,320,PHL,I ,NOT SPOILED,13.24,,2,2,13,72,3,6,0,0,14,PHL-RSW-PHL-STL-LGA-BOS-PHL,Starts11:2,1866-1866-1368-2477-1595-1702,11,2025-11-06 21:57:37.430,11:2,2024-03-04 11:02:00,2024-03-04 16:02:00,2024-03-04 15:54:00,9.993753,0.0,0.0,0.0,0,11
22679,2024-03-04,737,ORD,I ,NOT SPOILED,16.3,,3,3,16,79,3,6,0,0,14,ORD-LAS-LAX-AUS-CUN-AUS-ORD,Starts10:11,2254-2002-539-2835-2784-1079,10,2025-11-06 21:57:37.430,10:11,2024-03-04 10:11:00,2024-03-04 16:11:00,2024-03-04 15:51:00,9.993753,0.0,0.0,0.0,0,10
19885,2024-03-04,737,DFW,I ,NOT SPOILED,9.2,,2,2,9,165,2,3,0,0,18,DFW-MIA-SAL-DFW,Starts10:14,469-2657-1024,10,2025-11-06 21:57:37.430,10:14,2024-03-04 10:14:00,2024-03-04 16:14:00,2024-03-04 15:48:00,9.993753,0.0,0.0,0.0,0,10
471,2024-03-04,787,DFW,I ,NOT SPOILED,27.67,,3,2,27,750,1,2,0,0,25,DFW-ICN-DFW,Starts10:15,281-280,10,2025-11-06 21:57:37.430,10:15,2024-03-04 10:15:00,2024-03-04 16:15:00,2024-03-04 15:48:00,9.993753,0.0,0.0,0.0,0,10
16487,2024-03-04,320,DFW,D ,NOT SPOILED,5.85,,1,1,5,161,2,2,0,0,1,DFW-SJD-DFW,Starts10:19,2647-2647,10,2025-11-06 21:57:37.430,10:19,2024-03-04 10:19:00,2024-03-04 16:19:00,2024-03-04 15:48:00,9.993753,0.0,0.0,0.0,0,10
21575,2024-03-04,737,MIA,I ,NOT SPOILED,6.43,,1,1,6,182,2,2,0,0,1,MIA-SXM-MIA,Starts11:29,1912-1912,11,2025-11-06 21:57:37.430,11:29,2024-03-04 11:29:00,2024-03-04 16:29:00,2024-03-04 15:53:00,9.993753,0.0,0.0,0.0,0,11
21578,2024-03-04,737,MIA,I ,FULLY SPOILED,10.6,10.6,2,2,10,125,3,4,0,0,17,MIA-STI-MIA-LGA-MIA,Starts13:2,776-776-2050-1117,13,2025-11-06 21:57:37.430,13:2,2024-03-04 13:02:00,2024-03-04 18:02:00,2024-03-04 18:00:00,9.936,0.0,0.0,0.0,1,13
19893,2024-03-04,737,DFW,I ,FULLY SPOILED,16.74,16.73,3,3,16,85,3,8,0,0,19,DFW-SNA-DFW-MEM-CLT-BNA-DFW-MSY-DFW,Starts12:24,2465-2465-824-2552-1644-1365-2291-2291,12,2025-11-06 21:57:37.430,12:24,2024-03-04 12:24:00,2024-03-04 18:24:00,2024-03-04 17:50:00,9.993753,0.0,0.0,0.0,1,12
6092,2024-03-04,320,DFW,I ,FULLY SPOILED,10.44,10.43,2,2,10,123,3,4,0,0,19,DFW-CUN-DFW-ATL-DFW,Starts12:25,2207-2652-2749-2403,12,2025-11-06 21:57:37.430,12:25,2024-03-04 12:25:00,2024-03-04 18:25:00,2024-03-04 17:50:00,9.993753,0.0,0.0,0.0,1,12
19897,2024-03-04,737,DFW,I ,NOT SPOILED,11.07,,2,2,11,69,3,6,0,0,13,DFW-PVR-DFW-AUS-DFW-MSY-DFW,Starts14:36,1093-1093-1205-2198-2291-2291,14,2025-11-06 21:57:37.430,14:36,2024-03-04 14:36:00,2024-03-04 20:36:00,2024-03-04 19:50:00,9.993753,0.0,0.0,0.0,0,14
19898,2024-03-04,737,DFW,I ,PARTIALLY SPOILED,15.92,5.12,3,3,15,65,3,8,0,0,15,DFW-TUL-DFW-PIT-DFW-JAX-DFW-SAT-DFW,Starts14:40,2716-2716-403-2664-679-1725-2368-2368,14,2025-11-06 21:57:37.430,14:40,2024-03-04 14:40:00,2024-03-04 20:40:00,2024-03-04 19:50:00,9.993753,0.0,0.0,0.0,1,14
19899,2024-03-04,737,DFW,I ,NOT SPOILED,16.65,,3,3,16,100,3,7,0,0,16,DFW-DEN-DFW-STL-CLT-MIA-LIR-DFW,Starts14:41,1832-1832-1010-2486-2515-1383-2060,14,2025-11-06 21:57:37.430,14:41,2024-03-04 14:41:00,2024-03-04 20:41:00,2024-03-04 19:50:00,9.993753,0.0,0.0,0.0,0,14
117,2024-03-04,777,CLT,I ,NOT SPOILED,19.17,,3,2,19,525,1,2,0,0,25,CLT-MUC-CLT,Starts16:45,716-717,16,2025-11-06 21:57:37.430,16:45,2024-03-04 16:45:00,2024-03-04 21:45:00,2024-03-04 21:00:00,9.936,0.0,0.0,0.0,0,16
261,2024-03-04,777,DFW,I ,NOT SPOILED,19.58,,3,2,19,540,1,2,0,0,24,DFW-LHR-DFW,Starts16:20,50-51,16,2025-11-06 21:57:37.430,16:20,2024-03-04 16:20:00,2024-03-04 22:20:00,2024-03-04 21:50:00,9.993753,0.0,0.0,0.0,0,16
19902,2024-03-04,737,DFW,I ,NOT SPOILED,10.77,,2,2,10,72,3,6,0,0,11,DFW-IAH-DFW-QRO-DFW-MFE-DFW,Starts16:21,2438-2438-2071-2341-2157-2157,16,2025-11-06 21:57:37.430,16:21,2024-03-04 16:21:00,2024-03-04 22:21:00,2024-03-04 21:50:00,9.993753,0.0,0.0,0.0,0,16
497,2024-03-04,787,DFW,I ,NOT SPOILED,20.59,,3,2,20,565,1,2,0,0,25,DFW-FRA-DFW,Starts16:25,70-71,16,2025-11-06 21:57:37.430,16:25,2024-03-04 16:25:00,2024-03-04 22:25:00,2024-03-04 21:50:00,9.993753,0.0,0.0,0.0,0,16
4044,2024-03-04,320,CLT,I ,NOT SPOILED,10.56,,2,2,10,142,3,4,0,0,13,CLT-IAH-CLT-MSP-CLT,Starts17:32,2966-1804-2802-2802,17,2025-11-06 21:57:37.430,17:32,2024-03-04 17:32:00,2024-03-04 22:32:00,2024-03-04 21:52:00,9.993753,0.0,0.0,0.0,0,17
1301,2024-03-04,777,MIA,I ,NOT SPOILED,18.82,,3,2,18,529,1,2,0,0,23,MIA-CDG-MIA,Starts18:26,62-63,18,2025-11-06 21:57:37.430,18:26,2024-03-04 18:26:00,2024-03-04 23:26:00,2024-03-04 22:53:00,9.993753,0.0,0.0,0.0,0,18
1832,2024-03-04,787,PHL,I ,NOT SPOILED,18.0,,3,2,18,490,1,2,0,0,27,PHL-FCO-PHL,Starts18:50,718-719,18,2025-11-06 21:57:37.430,18:50,2024-03-04 18:50:00,2024-03-04 23:50:00,2024-03-04 22:54:00,9.993753,0.0,0.0,0.0,0,18
500,2024-03-04,787,DFW,I ,NOT SPOILED,22.25,,3,2,22,600,1,2,0,0,22,DFW-FCO-DFW,Starts18:20,240-239,18,2025-11-06 21:57:37.430,18:20,2024-03-04 18:20:00,2024-03-05 00:20:00,2024-03-04 23:47:00,9.993753,0.0,0.0,0.0,0,18
1649,2024-03-04,787,ORD,I ,FULLY SPOILED,16.75,16.75,3,2,16,470,1,2,0,0,24,ORD-LHR-ORD,Starts18:25,86-87,18,2025-11-06 21:57:37.430,18:25,2024-03-04 18:25:00,2024-03-05 00:25:00,2024-03-05 00:00:00,9.936,0.0,0.0,0.0,1,18
1304,2024-03-04,777,MIA,I ,NOT SPOILED,18.66,,3,2,18,530,1,2,0,0,25,MIA-LHR-MIA,Starts19:50,38-39,19,2025-11-06 21:57:37.430,19:50,2024-03-04 19:50:00,2024-03-05 00:50:00,2024-03-05 00:00:00,9.936,0.078,0.0,0.0,0,19
1851,2024-03-04,787,PHL,I ,FULLY SPOILED,15.25,15.25,3,2,15,420,1,2,0,0,23,PHL-LHR-PHL,Starts21:20,728-729,21,2025-11-06 21:57:37.430,21:20,2024-03-04 21:20:00,2024-03-05 02:20:00,2024-03-05 02:00:00,9.993753,0.0,0.0,0.0,1,21
721,2024-03-04,777,LAX,I ,NOT SPOILED,29.83,,4,2,29,845,1,2,0,0,25,LAX-SYD-LAX,Starts22:15,73-72,22,2025-11-06 21:57:37.430,22:15,2024-03-04 22:15:00,2024-03-05 06:15:00,2024-03-05 06:00:00,9.936,0.0,0.0,0.0,0,22
19916,2024-03-05,737,DFW,I ,NOT SPOILED,18.01,,3,3,18,137,2,5,0,0,18,DFW-ORD-SAN-MIA-SAL-DFW,Starts6:25,2382-2131-2925-2657-1024,6,2025-11-06 21:57:37.430,6:25,2024-03-05 06:25:00,2024-03-05 12:25:00,2024-03-05 12:15:00,4.997187,0.0,0.0,0.0,0,6
19546,2024-03-05,737,DFW,I ,NOT SPOILED,6.53,,1,1,6,180,2,2,0,0,0,DFW-SNA-DFW,Starts7:3,1331-1331,7,2025-11-06 21:57:37.430,7:3,2024-03-05 07:03:00,2024-03-05 13:03:00,2024-03-05 12:46:00,6.995565,0.0,0.0,0.0,0,7
19918,2024-03-05,737,DFW,I ,NOT SPOILED,15.93,,3,3,15,73,3,7,0,0,16,DFW-SAT-DFW-RNO-PHX-SAT-ORD-DFW,Starts7:4,2028-2028-2354-1741-2375-632-481,7,2025-11-06 21:57:37.430,7:4,2024-03-05 07:04:00,2024-03-05 13:04:00,2024-03-05 12:46:00,6.995565,0.0,0.0,0.0,0,7
27217,2024-03-05,737,ORD,D ,NOT SPOILED,10.43,,2,2,10,128,2,4,0,0,12,ORD-MIA-EWR-CLT-ORD,Starts7:5,1411-2933-2666-2279,7,2025-11-06 21:57:37.430,7:5,2024-03-05 07:05:00,2024-03-05 13:05:00,2024-03-05 12:51:00,9.993753,0.0117,0.0,0.0,0,7
21598,2024-03-05,737,MIA,I ,NOT SPOILED,16.42,,3,3,16,116,3,6,0,0,15,MIA-DCA-MIA-ATL-MIA-MDE-MIA,Starts8:10,1627-1627-1237-2344-1127-924,8,2025-11-06 21:57:37.430,8:10,2024-03-05 08:10:00,2024-03-05 13:10:00,2024-03-05 12:53:00,9.993753,0.0,0.0,0.0,0,8
21601,2024-03-05,737,MIA,I ,NOT SPOILED,11.3,,2,2,11,156,3,4,0,0,19,MIA-AUS-MIA-SAL-MIA,Starts8:20,1290-2294-1751-1494,8,2025-11-06 21:57:37.430,8:20,2024-03-05 08:20:00,2024-03-05 13:20:00,2024-03-05 12:53:00,9.993753,0.0,0.0,0.0,0,8
21612,2024-03-05,737,MIA,I ,NOT SPOILED,13.35,,2,2,13,69,3,6,0,0,12,MIA-STT-MIA-NAS-MIA-PUJ-MIA,Starts8:58,1461-2899-2245-2436-773-2634,8,2025-11-06 21:57:37.430,8:58,2024-03-05 08:58:00,2024-03-05 13:58:00,2024-03-05 13:53:00,9.993753,0.0,0.0,0.0,0,8
26114,2024-03-05,737,LGA,D ,NOT SPOILED,12.42,,2,2,12,80,3,5,0,0,14,LGA-MIA-CLT-DCA-MIA-LGA,Starts9:15,2040-985-527-1627-2271,9,2025-11-06 21:57:37.430,9:15,2024-03-05 09:15:00,2024-03-05 14:15:00,2024-03-05 14:00:00,1.4990940000000001,0.039,0.0,0.0,0,9
6104,2024-03-05,320,DFW,I ,NOT SPOILED,12.83,,2,2,12,71,3,6,0,0,12,DFW-CUN-DFW-SAT-DFW-GUC-DFW,Starts8:24,1190-1068-2781-2377-1907-1907,8,2025-11-06 21:57:37.430,8:24,2024-03-05 08:24:00,2024-03-05 14:24:00,2024-03-05 13:48:00,6.995565,0.0,0.0,0.0,0,8
19024,2024-03-05,737,CLT,I ,NOT SPOILED,8.57,,1,1,8,247,2,2,0,0,1,CLT-CUR-CLT,Starts9:26,771-398,9,2025-11-06 21:57:37.430,9:26,2024-03-05 09:26:00,2024-03-05 14:26:00,2024-03-05 13:52:00,7.995375,0.0,0.0,0.0,0,9
27220,2024-03-05,737,ORD,D ,NOT SPOILED,11.44,,2,2,11,68,3,5,0,0,13,ORD-CLT-GRR-ORD-FLL-ORD,Starts8:35,2530-1735-1379-1424-1424,8,2025-11-06 21:57:37.430,8:35,2024-03-05 08:35:00,2024-03-05 14:35:00,2024-03-05 13:51:00,9.993753,0.0,0.0,0.0,0,8
19601,2024-03-05,737,DFW,I ,NOT SPOILED,9.44,,2,2,9,107,3,4,0,0,21,DFW-MBJ-MIA-MSY-DFW,Starts9:26,2865-2963-329-2224,9,2025-11-06 21:57:37.430,9:26,2024-03-05 09:26:00,2024-03-05 15:26:00,2024-03-05 14:48:00,6.995565,0.0,0.0,0.0,0,9
487,2024-03-05,787,DFW,I ,NOT SPOILED,5.58,,1,1,5,155,2,2,0,0,1,DFW-CUN-DFW,Starts9:55,1001-1030,9,2025-11-06 21:57:37.430,9:55,2024-03-05 09:55:00,2024-03-05 15:55:00,2024-03-05 15:55:00,6.995565,0.0,0.0,0.0,0,9
6579,2024-03-05,320,LAX,I ,NOT SPOILED,11.78,,2,2,11,330,1,2,0,0,17,LAX-HNL-LAX,Starts8:6,31-1480,8,2025-11-06 21:57:37.430,8:6,2024-03-05 08:06:00,2024-03-05 16:06:00,2024-03-05 15:53:00,9.993753,0.0,0.0,0.0,0,8
16485,2024-03-05,320,DFW,D ,NOT SPOILED,5.83,,1,1,5,161,2,2,0,0,1,DFW-SJD-DFW,Starts10:14,2647-2647,10,2025-11-06 21:57:37.430,10:14,2024-03-05 10:14:00,2024-03-05 16:14:00,2024-03-05 15:55:00,6.995565,0.0,0.0,0.0,0,10
25007,2024-03-05,737,LAX,D ,NOT SPOILED,6.29,,1,1,6,181,2,2,0,0,1,LAX-PVR-LAX,Starts9:25,764-764,9,2025-11-06 21:57:37.430,9:25,2024-03-05 09:25:00,2024-03-05 17:25:00,2024-03-05 16:53:00,9.993753,0.0,0.0,0.0,0,9
5993,2024-03-05,320,DFW,I ,FULLY SPOILED,10.45,10.45,2,2,10,116,3,4,0,0,17,DFW-CUN-DFW-TYS-DFW,Starts12:25,2207-2652-1081-2550,12,2025-11-06 21:57:37.430,12:25,2024-03-05 12:25:00,2024-03-05 18:25:00,2024-03-05 17:47:00,9.993753,0.0,0.0,0.0,1,12
8403,2024-03-05,320,PHL,I ,NOT SPOILED,5.53,,1,1,5,159,2,2,0,0,0,PHL-RSW-PHL,Starts13:35,1886-1886,13,2025-11-06 21:57:37.430,13:35,2024-03-05 13:35:00,2024-03-05 18:35:00,2024-03-05 18:15:00,2.9981880000000003,0.0195,0.0,0.0,0,13
16805,2024-03-05,320,DFW,D ,NOT SPOILED,10.54,,2,2,10,107,3,4,0,0,19,DFW-SAN-DFW-BNA-DFW,Starts12:36,1939-1939-2979-2238,12,2025-11-06 21:57:37.430,12:36,2024-03-05 12:36:00,2024-03-05 18:36:00,2024-03-05 17:47:00,9.993753,0.0,0.0,0.0,0,12
27230,2024-03-05,737,ORD,D ,NOT SPOILED,11.79,,2,2,11,92,3,5,0,0,17,ORD-RSW-ORD-MCI-DFW-ORD,Starts12:46,2561-2561-2126-1730-2881,12,2025-11-06 21:57:37.430,12:46,2024-03-05 12:46:00,2024-03-05 18:46:00,2024-03-05 18:43:00,9.993753,0.0,0.0,0.0,0,12
24022,2024-03-05,737,DCA,D ,NOT SPOILED,5.0,,1,1,5,138,2,2,0,0,0,DCA-MCO-DCA,Starts15:20,1721-589,15,2025-11-06 21:57:37.430,15:20,2024-03-05 15:20:00,2024-03-05 20:20:00,2024-03-05 19:52:00,9.993753,0.0,0.0,0.0,0,15
9237,2024-03-05,320,PHX,I ,FULLY SPOILED,16.39,16.38,3,3,16,67,3,7,0,0,17,PHX-CLT-AUS-DFW-FSD-DFW-AUS-PHX,Starts13:22,1869-434-758-2937-1295-846-1760,13,2025-11-06 21:57:37.430,13:22,2024-03-05 13:22:00,2024-03-05 20:22:00,2024-03-05 19:51:00,9.993753,0.0,0.0,0.0,1,13
18237,2024-03-05,320,LGA,D ,PARTIALLY SPOILED,15.4,4.88,3,3,15,95,3,8,0,0,16,LGA-DTW-LGA-RDU-LGA-RDU-LGA-BNA-LGA,Starts15:54,2356-2356-2259-2030-1762-2030-2851-2851,15,2025-11-06 21:57:37.430,15:54,2024-03-05 15:54:00,2024-03-05 20:54:00,2024-03-05 20:51:00,1.4990940000000001,0.078,0.0,0.0,1,15
494,2024-03-05,787,DFW,I ,NOT SPOILED,17.69,,3,2,17,466,1,2,0,0,32,DFW-DUB-DFW,Starts15:19,132-133,15,2025-11-06 21:57:37.430,15:19,2024-03-05 15:19:00,2024-03-05 21:19:00,2024-03-05 20:50:00,9.993753,0.0,0.0,0.0,0,15
9240,2024-03-05,320,PHX,I ,NOT SPOILED,15.98,,3,3,15,100,3,7,0,0,17,PHX-DFW-RSW-CLT-CID-PHX-FAT-PHX,Starts14:40,399-1267-565-1077-1654-1883-1883,14,2025-11-06 21:57:37.430,14:40,2024-03-05 14:40:00,2024-03-05 21:40:00,2024-03-05 21:00:00,9.936,0.0,0.0,0.0,0,14
261,2024-03-05,777,DFW,I ,NOT SPOILED,19.58,,3,2,19,540,1,2,0,0,24,DFW-LHR-DFW,Starts16:20,50-51,16,2025-11-06 21:57:37.430,16:20,2024-03-05 16:20:00,2024-03-05 22:20:00,2024-03-05 21:49:00,9.993753,0.0,0.0,0.0,0,16
497,2024-03-05,787,DFW,I ,NOT SPOILED,20.59,,3,2,20,565,1,2,0,0,25,DFW-FRA-DFW,Starts16:25,70-71,16,2025-11-06 21:57:37.430,16:25,2024-03-05 16:25:00,2024-03-05 22:25:00,2024-03-05 21:49:00,9.993753,0.0,0.0,0.0,0,16
26119,2024-03-05,737,LGA,D ,NOT SPOILED,16.02,,3,3,16,67,2,6,0,0,15,LGA-DFW-TUL-DFW-PIT-DFW-LGA,Starts18:0,1473-531-2716-403-2309-2513,18,2025-11-06 21:57:37.430,18:0,2024-03-05 18:00:00,2024-03-05 23:00:00,2024-03-05 22:51:00,2.4982830000000003,0.0117,0.0,0.0,0,18
1832,2024-03-05,787,PHL,I ,NOT SPOILED,18.0,,3,2,18,490,1,2,0,0,27,PHL-FCO-PHL,Starts18:50,718-719,18,2025-11-06 21:57:37.430,18:50,2024-03-05 18:50:00,2024-03-05 23:50:00,2024-03-05 22:54:00,9.993753,0.0,0.0,0.0,0,18
500,2024-03-05,787,DFW,I ,NOT SPOILED,22.25,,3,2,22,600,1,2,0,0,22,DFW-FCO-DFW,Starts18:20,240-239,18,2025-11-06 21:57:37.430,18:20,2024-03-05 18:20:00,2024-03-06 00:20:00,2024-03-05 23:47:00,9.993753,0.0,0.0,0.0,0,18
1649,2024-03-05,787,ORD,I ,NOT SPOILED,16.75,,3,2,16,470,1,2,0,0,24,ORD-LHR-ORD,Starts18:25,86-87,18,2025-11-06 21:57:37.430,18:25,2024-03-05 18:25:00,2024-03-06 00:25:00,2024-03-06 00:00:00,9.936,0.0,0.0,0.0,0,18
1304,2024-03-05,777,MIA,I ,NOT SPOILED,18.66,,3,2,18,530,1,2,0,0,25,MIA-LHR-MIA,Starts19:50,38-39,19,2025-11-06 21:57:37.430,19:50,2024-03-05 19:50:00,2024-03-06 00:50:00,2024-03-06 00:00:00,9.936,0.0,0.0,0.0,0,19
323,2024-03-05,777,DFW,I ,PARTIALLY SPOILED,19.58,10.58,3,2,19,540,1,2,0,0,24,DFW-LHR-DFW,Starts21:5,78-21,21,2025-11-06 21:57:37.430,21:5,2024-03-05 21:05:00,2024-03-06 03:05:00,2024-03-06 02:55:00,9.993753,0.0,0.0,0.0,1,21
721,2024-03-05,777,LAX,I ,NOT SPOILED,29.83,,4,2,29,845,1,2,0,0,25,LAX-SYD-LAX,Starts22:15,73-72,22,2025-11-06 21:57:37.430,22:15,2024-03-05 22:15:00,2024-03-06 06:15:00,2024-03-06 06:00:00,9.936,0.0,0.0,0.0,0,22
147,2024-03-06,777,CLT,I ,PARTIALLY SPOILED,4.27,2.02,1,1,4,121,2,2,0,1,1,CLT-MIA-CLT,Starts5:34,1165-126,5,2025-11-06 21:57:37.430,5:34,2024-03-06 05:34:00,2024-03-06 10:34:00,2024-03-06 10:31:00,2.9981880000000003,0.078,0.0,1.0,1,5
5534,2024-03-06,320,DCA,I ,NOT SPOILED,5.6,,1,1,5,159,2,2,0,0,1,DCA-NAS-DCA,Starts6:59,2631-2631,6,2025-11-06 21:57:37.430,6:59,2024-03-06 06:59:00,2024-03-06 11:59:00,2024-03-06 11:58:00,1.998999,0.0,0.0,0.0,0,6
27243,2024-03-06,737,ORD,D ,NOT SPOILED,17.83,,3,3,17,70,3,8,0,0,16,ORD-PHX-RNO-PHX-FAT-PHX-LAX-LAS-ORD,Starts6:0,319-1437-1741-2352-2352-1998-2388-2254,6,2025-11-06 21:57:37.430,6:0,2024-03-06 06:00:00,2024-03-06 12:00:00,2024-03-06 12:00:00,1.4904000000000002,0.0,0.0,0.0,0,6
4119,2024-03-06,320,CLT,I ,NOT SPOILED,11.51,,2,2,11,103,3,5,0,0,14,CLT-MCO-DFW-MCO-PHL-CLT,Starts7:17,2406-2075-2713-563-793,7,2025-11-06 21:57:37.430,7:17,2024-03-06 07:17:00,2024-03-06 12:17:00,2024-03-06 12:11:00,3.997377,0.0078000000000000005,0.0,0.0,0,7
19965,2024-03-06,737,DFW,I ,FULLY SPOILED,15.62,15.62,3,3,15,91,3,6,0,0,16,DFW-MCI-DFW-MCI-MIA-SJO-DFW,Starts7:9,2107-2107-1811-892-1593-1080,7,2025-11-06 21:57:37.430,7:9,2024-03-06 07:09:00,2024-03-06 13:09:00,2024-03-06 12:50:00,9.993753,0.0,0.0,0.0,1,7
19968,2024-03-06,737,DFW,I ,PARTIALLY SPOILED,16.99,7.37,3,3,16,81,3,6,0,0,20,DFW-JAX-MIA-STT-MIA-LGA-DFW,Starts7:14,1061-1160-943-943-1736-2088,7,2025-11-06 21:57:37.430,7:14,2024-03-06 07:14:00,2024-03-06 13:14:00,2024-03-06 12:50:00,9.993753,0.0,0.0,0.0,1,7
8413,2024-03-06,320,PHL,I ,NOT SPOILED,11.04,,2,2,11,92,3,6,0,0,11,PHL-CHS-PHL-JAX-DCA-BOS-PHL,Starts8:25,1526-1526-1926-949-2134-1146,8,2025-11-06 21:57:37.430,8:25,2024-03-06 08:25:00,2024-03-06 13:25:00,2024-03-06 13:23:00,1.998999,0.0,0.0,0.0,0,8
21643,2024-03-06,737,MIA,I ,NOT SPOILED,14.44,,2,2,14,71,3,6,0,0,12,MIA-MCO-ORD-RDU-MIA-CUR-MIA,Starts8:31,1712-2142-533-1289-2739-1800,8,2025-11-06 21:57:37.430,8:31,2024-03-06 08:31:00,2024-03-06 13:31:00,2024-03-06 12:53:00,9.993753,0.0,0.0,0.0,0,8
8417,2024-03-06,320,PHL,I ,FULLY SPOILED,14.07,14.07,2,2,14,169,2,3,0,0,21,PHL-LAX-MIA-PHL,Starts8:38,2019-1537-2171,8,2025-11-06 21:57:37.430,8:38,2024-03-06 08:38:00,2024-03-06 13:38:00,2024-03-06 13:23:00,1.998999,0.0,0.0,0.0,1,8
